73,1270001000467,01,0,2015-11-20,2015-10-05,"株式会社テクノスフェロー",,301,"鳥取県","鳥取市","千代水３丁目５７番地",,31,201,6800911,,,,,,,2015-10-05,1,,,,,,0
74,1270001000475,21,0,2024-10-01,2024-09-27,"株式会社東燃",,301,"鳥取県","鳥取市","吉方２０８番地",,31,201,6800842,,,2024-09-27,01,,,2015-10-05,1,,,,,"トウネン",0
75,1270001000483,01,1,2018-05-07,2015-10-05,"トミタ電機株式会社",,301,"鳥取県","鳥取市","幸町１２３番地",,31,201,6800823,,,,,,,2015-10-05,1,,,,,"トミタデンキ",0
76,1270001000491,01,1,2018-07-11,2015-10-05,"とりしんビジネスサービス株式会社",,301,"鳥取県","鳥取市","栄町６４３番地",,31,201,6800831,,,,,,,2015-10-05,1,,,,,"トリシンビジネスサービス",0
77,1270001000509,01,1,2018-10-24,2015-10-05,"株式会社トリセキ",,301,"鳥取県","鳥取市","片原３丁目１０１番地",,31,201,6800023,,,,,,,2015-10-05,1,,,,,"トリセキ",0
78,1270001000517,01,1,2021-09-03,2015-10-05,"株式会社トムズ・ワン",,301,"鳥取県","鳥取市","今町１丁目１１３",,31,201,6800822,,,,,,,2015-10-05,1,,,,,"トムズワン",0
79,1270001000525,12,0,2022-06-24,2022-06-20,"中嶋米穀株式会社",,301,"鳥取県","鳥取市","賀露町８１１番地２",,31,201,6800905,,,,,,,2015-10-05,1,,,,,"ナカシマベイコク",0
80,1270001000541,21,0,2025-11-13,2025-11-12,"株式会社アジャスト",,301,"鳥取県","鳥取市","鹿野町鹿野５７６番地４",,31,201,6890405,,,2025-11-12,01,,,2015-10-05,1,,,,,"アジャスト",0
81,1270001000558,21,0,2017-03-09,2017-03-07,"株式会社日照プレス",,301,"鳥取県","鳥取市","湖山町東４丁目１１５番地",,31,201,6800942,,,2017-03-07,01,,,2015-10-05,1,,,,,,0
82,1270001000566,01,1,2018-06-29,2015-10-05,"株式会社日本海テレビサービス",,301,"鳥取県","鳥取市","秋里１２５６番地",,31,201,6800902,,,,,,,2015-10-05,1,,,,,"ニホンカイテレビサービス",0
83,1270001000574,12,1,2019-05-10,2019-05-07,"日本土地株式会社",,301,"鳥取県","鳥取市","正蓮寺１０５番地４",,31,201,6800854,,,,,,,2015-10-05,1,,,,,"ニホントチ",0
84,1270001000590,01,1,2021-06-24,2015-10-05,"株式会社西村組",,301,"鳥取県","鳥取市","源太１４番地２",,31,201,6801133,,,,,,,2015-10-05,1,,,,,"ニシムラグミ",0
85,1270001000608,01,0,2015-11-20,2015-10-05,"株式会社テール",,301,"鳥取県","鳥取市","雲山１７３番地の１５",,31,201,6800862,,,,,,,2015-10-05,1,,,,,,0
86,1270001000616,12,0,2022-04-05,2022-04-01,"白兎生コン株式会社",00004226,301,"鳥取県","鳥取市","湖山町西４丁目２６１番地",,31,201,6800947,,,,,,,2015-10-05,1,,,,,"ハクトナマコン",0
87,1270001000624,01,1,2021-10-20,2015-10-05,"浜崎酒販株式会社",,301,"鳥取県","鳥取市","南栄町６０番地５",,31,201,6891121,,,,,,,2015-10-05,1,,,,,"ハマサキシュハン",0
